Neighbourhood,ObjectId
Malvern (132),14242
Clairlea-Birchmount (120),14243
Westminster-Branson (35),14245
Oakridge (121),14246
Pelmo Park-Humberlea (23),14251
Humbermede (22),14252
Westminster-Branson (35),14253
Cliffcrest (123),14254
Wexford/Maryvale (119),14259
Humber Summit (21),14260
Westminster-Branson (35),14261
Glenfield-Jane Heights (25),14262
Banbury-Don Mills (42),14266
West Hill (136),14269
High Park North (88),14270
Rouge (131),14271
Kensington-Chinatown (78),14273
West Hill (136),14276
Bendale (127),14277
Kennedy Park (124),14278
High Park North (88),14280
University (79),14283
Weston (113),14284
Agincourt South-Malvern West (128),14285
Agincourt South-Malvern West (128),14286
West Humber-Clairville (1),14287
West Humber-Clairville (1),14288
Cabbagetown-South St.James Town (71),14289
Stonegate-Queensway (16),14290
Islington-City Centre West (14),14291
Humbermede (22),14292
Woburn (137),14293
Junction Area (90),14294
Junction Area (90),14295
West Humber-Clairville (1),14296
High Park North (88),14297
Church-Yonge Corridor (75),14298
Rexdale-Kipling (4),14299
Kensington-Chinatown (78),14300
Malvern (132),14301
Rockcliffe-Smythe (111),14302
Moss Park (73),14303
South Riverdale (70),14304
Rockcliffe-Smythe (111),14305
Kensington-Chinatown (78),14306
West Humber-Clairville (1),14308
West Humber-Clairville (1),14309
South Riverdale (70),14310
Henry Farm (53),14311
High Park North (88),14312
High Park North (88),14313
Mount Dennis (115),14314
Malvern (132),14315
Malvern (132),14316
Malvern (132),14317
Stonegate-Queensway (16),14318
Niagara (82),14319
Bay Street Corridor (76),14320
Kennedy Park (124),14321
North Riverdale (68),14322
North Riverdale (68),14323
Black Creek (24),14324
Thorncliffe Park (55),14325
Casa Loma (96),14326
Casa Loma (96),14327
Malvern (132),14328
Willowridge-Martingrove-Richview (7),14329
West Humber-Clairville (1),14330
Playter Estates-Danforth (67),14331
Downsview-Roding-CFB (26),14332
Clanton Park (33),14333
Clanton Park (33),14334
Clanton Park (33),14335
Newtonbrook West (36),14336
Willowdale West (37),14337
L'Amoreaux (117),14338
Rosedale-Moore Park (98),14339
Waterfront Communities-The Island (77),14340
Rouge (131),14341
Trinity-Bellwoods (81),14342
Trinity-Bellwoods (81),14343
Kennedy Park (124),14344
High Park North (88),14345
Westminster-Branson (35),14346
Kensington-Chinatown (78),14347
Kensington-Chinatown (78),14348
Kensington-Chinatown (78),14349
Kensington-Chinatown (78),14350
Scarborough Village (139),14351
Rockcliffe-Smythe (111),14352
Bay Street Corridor (76),14353
Woburn (137),14354
Newtonbrook West (36),14355
Waterfront Communities-The Island (77),14356
Glenfield-Jane Heights (25),14357
Glenfield-Jane Heights (25),14358
Glenfield-Jane Heights (25),14359
Bedford Park-Nortown (39),14360
Weston (113),14361
Newtonbrook West (36),14362
Hillcrest Village (48),14363
Hillcrest Village (48),14364
Mount Olive-Silverstone-Jamestown (2),14365
West Hill (136),14366
West Humber-Clairville (1),14367
Henry Farm (53),14368
Henry Farm (53),14369
Henry Farm (53),14370
Princess-Rosethorn (10),14371
High Park North (88),14372
High Park North (88),14375
Cliffcrest (123),14376
Rockcliffe-Smythe (111),14378
Cabbagetown-South St.James Town (71),14381
Little Portugal (84),14383
Cliffcrest (123),14386
Mount Olive-Silverstone-Jamestown (2),14387
Mimico (includes Humber Bay Shores) (17),14389
O'Connor-Parkview (54),14390
Willowridge-Martingrove-Richview (7),14393
Westminster-Branson (35),14394
Agincourt South-Malvern West (128),14396
Woburn (137),14397
Bay Street Corridor (76),14400
Mount Dennis (115),14401
Westminster-Branson (35),14402
Bendale (127),14403
Bendale (127),14404
South Riverdale (70),14405
South Riverdale (70),14406
Downsview-Roding-CFB (26),14407
Bay Street Corridor (76),14408
West Humber-Clairville (1),14409
Dovercourt-Wallace Emerson-Junction (93),14410
Woburn (137),14411
Humber Summit (21),14412
Rockcliffe-Smythe (111),14413
Moss Park (73),14414
Kingsway South (15),14415
Woburn (137),14416
Danforth (66),14417
Regent Park (72),14418
Morningside (135),14419
Blake-Jones (69),14420
O'Connor-Parkview (54),14421
Kennedy Park (124),14422
Scarborough Village (139),14423
Scarborough Village (139),14424
Corso Italia-Davenport (92),14425
Rexdale-Kipling (4),14426
Agincourt North (129),14427
Westminster-Branson (35),14428
Trinity-Bellwoods (81),14429
Rexdale-Kipling (4),14430
Rexdale-Kipling (4),14431
Church-Yonge Corridor (75),14432
Scarborough Village (139),14433
Thorncliffe Park (55),14434
Corso Italia-Davenport (92),14435
Bay Street Corridor (76),14436
Waterfront Communities-The Island (77),14437
High Park North (88),14438
Waterfront Communities-The Island (77),14439
Henry Farm (53),14440
Bay Street Corridor (76),14441
Broadview North (57),14442
East End-Danforth (62),14443
Danforth (66),14444
Black Creek (24),14445
York University Heights (27),14446
West Humber-Clairville (1),14453
Moss Park (73),14454
Bay Street Corridor (76),14457
Agincourt South-Malvern West (128),14458
Rockcliffe-Smythe (111),14459
Weston (113),14460
Keelesdale-Eglinton West (110),14461
Wexford/Maryvale (119),14462
West Humber-Clairville (1),14463
Bendale (127),14464
Hillcrest Village (48),14465
Oakridge (121),14466
Bay Street Corridor (76),14467
Bay Street Corridor (76),14468
Moss Park (73),14469
Humber Summit (21),14470
Humber Summit (21),14471
Humber Summit (21),14472
New Toronto (18),14473
New Toronto (18),14474
Oakridge (121),14475
North St.James Town (74),14476
North St.James Town (74),14477
Playter Estates-Danforth (67),14478
South Parkdale (85),14479
South Parkdale (85),14480
South Parkdale (85),14481
South Parkdale (85),14482
Eringate-Centennial-West Deane (11),14483
Oakwood Village (107),14484
Bathurst Manor (34),14485
Trinity-Bellwoods (81),14486
Agincourt South-Malvern West (128),14487
Roncesvalles (86),14488
Black Creek (24),14490
Woburn (137),14492
Woburn (137),14496
Church-Yonge Corridor (75),14497
Kensington-Chinatown (78),14502
Brookhaven-Amesbury (30),14503
East End-Danforth (62),14504
Downsview-Roding-CFB (26),14508
Bay Street Corridor (76),14509
Woburn (137),14510
Rustic (28),14515
Church-Yonge Corridor (75),14516
Corso Italia-Davenport (92),14519
Church-Yonge Corridor (75),14520
Church-Yonge Corridor (75),14525
York University Heights (27),14526
Kensington-Chinatown (78),14527
West Humber-Clairville (1),14531
Woburn (137),14532
Church-Yonge Corridor (75),14533
Church-Yonge Corridor (75),14614
West Humber-Clairville (1),14616
Kingsway South (15),14619
Leaside-Bennington (56),14621
Bay Street Corridor (76),14623
Leaside-Bennington (56),14625
Keelesdale-Eglinton West (110),14626
South Riverdale (70),14628
Ionview (125),14630
Cliffcrest (123),14633
Ionview (125),14634
Church-Yonge Corridor (75),14635
Church-Yonge Corridor (75),14710
Kennedy Park (124),14711
Mount Dennis (115),14713
Church-Yonge Corridor (75),14715
Mount Dennis (115),14716
Mount Olive-Silverstone-Jamestown (2),14718
Mount Dennis (115),14719
Mount Olive-Silverstone-Jamestown (2),14721
Parkwoods-Donalda (45),14722
Blake-Jones (69),14723
Parkwoods-Donalda (45),14725
Church-Yonge Corridor (75),14726
Forest Hill North (102),14727
Downsview-Roding-CFB (26),14728
High Park North (88),14729
Glenfield-Jane Heights (25),14730
Brookhaven-Amesbury (30),14731
York University Heights (27),14732
York University Heights (27),14733
Woburn (137),14734
Newtonbrook West (36),14735
Kennedy Park (124),14736
Church-Yonge Corridor (75),14737
Newtonbrook West (36),14738
Newtonbrook West (36),14739
Newtonbrook West (36),14740
Newtonbrook West (36),14741
Dovercourt-Wallace Emerson-Junction (93),14742
Danforth (66),14743
Trinity-Bellwoods (81),14744
Downsview-Roding-CFB (26),14745
Mount Pleasant East (99),14746
Mount Pleasant East (99),14747
Malvern (132),14748
Kensington-Chinatown (78),14749
Newtonbrook West (36),14750
Glenfield-Jane Heights (25),14751
Glenfield-Jane Heights (25),14752
Clairlea-Birchmount (120),14753
Rockcliffe-Smythe (111),14754
Rockcliffe-Smythe (111),14755
Rockcliffe-Smythe (111),14756
Mount Pleasant West (104),14757
Eringate-Centennial-West Deane (11),14758
Islington-City Centre West (14),14759
Eglinton East (138),14760
Beechborough-Greenbrook (112),14761
Bendale (127),14762
Blake-Jones (69),14763
Blake-Jones (69),14764
Thorncliffe Park (55),14765
Greenwood-Coxwell (65),14766
Bay Street Corridor (76),14767
Bay Street Corridor (76),14768
Brookhaven-Amesbury (30),14769
Bay Street Corridor (76),14770
New Toronto (18),14771
Downsview-Roding-CFB (26),14772
Woburn (137),14773
Mount Dennis (115),14774
Newtonbrook West (36),14775
Wychwood (94),14776
Wychwood (94),14777
Wychwood (94),14778
York University Heights (27),14779
Niagara (82),14780
Bedford Park-Nortown (39),14781
Oakridge (121),14782
Willowridge-Martingrove-Richview (7),14783
Pelmo Park-Humberlea (23),14784
Pelmo Park-Humberlea (23),14785
Pelmo Park-Humberlea (23),14786
Pelmo Park-Humberlea (23),14787
Junction Area (90),14788
Waterfront Communities-The Island (77),14789
Danforth East York (59),14790
Danforth East York (59),14791
Oakwood Village (107),14792
Oakwood Village (107),14793
Rosedale-Moore Park (98),14794
Weston (113),14795
Woburn (137),14797
North Riverdale (68),14798
Church-Yonge Corridor (75),14800
Kensington-Chinatown (78),14801
Dovercourt-Wallace Emerson-Junction (93),14803
Bay Street Corridor (76),14804
Church-Yonge Corridor (75),14806
Kensington-Chinatown (78),14807
Humber Summit (21),14809
Hillcrest Village (48),14810
Bay Street Corridor (76),14812
Elms-Old Rexdale (5),14813
Agincourt North (129),14815
North St.James Town (74),14816
Bridle Path-Sunnybrook-York Mills (41),14817
Waterfront Communities-The Island (77),14818
L'Amoreaux (117),14819
Flemingdon Park (44),14820
Taylor-Massey (61),14821
Taylor-Massey (61),14822
Malvern (132),14823
Briar Hill-Belgravia (108),14824
Bay Street Corridor (76),14825
East End-Danforth (62),14826
Flemingdon Park (44),14827
Oakridge (121),14828
West Hill (136),14829
Weston (113),14830
Weston (113),14831
Church-Yonge Corridor (75),14832
Dovercourt-Wallace Emerson-Junction (93),14833
Dovercourt-Wallace Emerson-Junction (93),14834
Bayview Village (52),14835
Markland Wood (12),14836
Highland Creek (134),14837
York University Heights (27),14838
Woburn (137),14839
Woburn (137),14840
Bay Street Corridor (76),14841
Junction Area (90),14842
Rosedale-Moore Park (98),14843
Danforth (66),14844
Kingsview Village-The Westway (6),14845
Malvern (132),14846
Mimico (includes Humber Bay Shores) (17),14847
Wexford/Maryvale (119),14848
High Park-Swansea (87),14849
Moss Park (73),14850
Bendale (127),14851
Annex (95),14852
Islington-City Centre West (14),14853
Bay Street Corridor (76),14854
Willowdale West (37),14855
High Park-Swansea (87),14857
Stonegate-Queensway (16),14858
Rosedale-Moore Park (98),14859
Church-Yonge Corridor (75),14860
Glenfield-Jane Heights (25),14861
North St.James Town (74),14862
North St.James Town (74),14863
Yonge-Eglinton (100),14864
University (79),14865
Casa Loma (96),14866
L'Amoreaux (117),14867
L'Amoreaux (117),14868
Cliffcrest (123),14869
West Hill (136),14870
York University Heights (27),14880
York University Heights (27),14881
Church-Yonge Corridor (75),14889
Mount Olive-Silverstone-Jamestown (2),14892
Rosedale-Moore Park (98),14894
O'Connor-Parkview (54),14900
Kennedy Park (124),14902
Glenfield-Jane Heights (25),14903
West Humber-Clairville (1),14904
Woodbine-Lumsden (60),14905
Agincourt North (129),14906
Malvern (132),14907
The Beaches (63),14908
The Beaches (63),14909
Don Valley Village (47),14910
Woburn (137),14911
Woburn (137),14912
Englemount-Lawrence (32),14913
Englemount-Lawrence (32),14914
Englemount-Lawrence (32),14915
Moss Park (73),14916
North Riverdale (68),14917
Mimico (includes Humber Bay Shores) (17),14918
Annex (95),14919
Lansing-Westgate (38),14920
O'Connor-Parkview (54),14921
O'Connor-Parkview (54),14922
Dovercourt-Wallace Emerson-Junction (93),14923
Wexford/Maryvale (119),14924
Bay Street Corridor (76),14925
Kensington-Chinatown (78),14926
Kensington-Chinatown (78),14927
Beechborough-Greenbrook (112),14928
University (79),14929
University (79),14930
Morningside (135),14931
Morningside (135),14932
North Riverdale (68),14933
Highland Creek (134),14934
Mount Olive-Silverstone-Jamestown (2),14935
Englemount-Lawrence (32),14936
Wychwood (94),14937
Wychwood (94),14938
Wychwood (94),14939
Willowdale East (51),14940
Church-Yonge Corridor (75),14941
Church-Yonge Corridor (75),14942
Black Creek (24),14943
Black Creek (24),14944
Moss Park (73),14945
Dorset Park (126),14946
Dorset Park (126),14947
Waterfront Communities-The Island (77),14948
Agincourt North (129),14949
Black Creek (24),14950
Black Creek (24),14951
Flemingdon Park (44),14952
Woodbine Corridor (64),14953
Moss Park (73),14954
Black Creek (24),14955
Trinity-Bellwoods (81),14023
Bay Street Corridor (76),14107
Cabbagetown-South St.James Town (71),14108
Trinity-Bellwoods (81),14113
Parkwoods-Donalda (45),14114
Taylor-Massey (61),14116
Willowdale East (51),14122
Lansing-Westgate (38),14128
Lansing-Westgate (38),14129
Downsview-Roding-CFB (26),14132
Glenfield-Jane Heights (25),14133
Wexford/Maryvale (119),14140
Bendale (127),14141
Alderwood (20),14142
Eglinton East (138),14143
Glenfield-Jane Heights (25),14144
Glenfield-Jane Heights (25),14145
Glenfield-Jane Heights (25),14146
Weston-Pellam Park (91),14147
Weston-Pellam Park (91),14148
Mount Pleasant West (104),14149
Lansing-Westgate (38),14150
Malvern (132),14151
York University Heights (27),14152
West Humber-Clairville (1),14153
Bay Street Corridor (76),14154
Bay Street Corridor (76),14155
Woburn (137),14156
University (79),14157
Mount Olive-Silverstone-Jamestown (2),14158
York University Heights (27),14159
York University Heights (27),14160
Bathurst Manor (34),14161
Mount Pleasant West (104),14166
Mount Pleasant West (104),14167
Palmerston-Little Italy (80),14168
Moss Park (73),14169
Cabbagetown-South St.James Town (71),14170
Dovercourt-Wallace Emerson-Junction (93),14171
Clairlea-Birchmount (120),14172
Bay Street Corridor (76),14173
Waterfront Communities-The Island (77),14174
Waterfront Communities-The Island (77),14175
Mount Pleasant West (104),14177
Mount Pleasant West (104),14178
Mount Pleasant West (104),14179
Mount Olive-Silverstone-Jamestown (2),14180
Mount Olive-Silverstone-Jamestown (2),14181
Church-Yonge Corridor (75),14182
Roncesvalles (86),14183
Church-Yonge Corridor (75),14184
York University Heights (27),14185
Eringate-Centennial-West Deane (11),14186
Trinity-Bellwoods (81),14187
Humber Summit (21),14188
Mount Olive-Silverstone-Jamestown (2),14189
Willowdale East (51),14190
Mount Olive-Silverstone-Jamestown (2),14191
Mount Olive-Silverstone-Jamestown (2),14192
Glenfield-Jane Heights (25),14193
Westminster-Branson (35),14194
Glenfield-Jane Heights (25),14195
Agincourt South-Malvern West (128),14196
Moss Park (73),14197
Lansing-Westgate (38),14199
Briar Hill-Belgravia (108),14200
Forest Hill South (101),14201
Casa Loma (96),14202
Moss Park (73),14203
Moss Park (73),14204
Willowdale West (37),14205
Willowdale West (37),14206
York University Heights (27),14207
York University Heights (27),14208
York University Heights (27),14209
Church-Yonge Corridor (75),14214
Scarborough Village (139),14215
Willowridge-Martingrove-Richview (7),14216
Bay Street Corridor (76),14217
Banbury-Don Mills (42),14218
Oakridge (121),14225
